INFORMAÇÕES DE SAÚDE
DATASUS  Tecnologia da Informação a Serviço do SUS
AJUDA
NOTAS TÉCNICAS
DATASUS
PROCEDIMENTOS HOSPITALARES DO SUS - POR GESTOR - MATO GROSSO
AIH aprovadas, Valor total, Dias permanência, Óbitos, Taxa mortalidade segundo Procedimento
Estabelecimento: 2311682 HOSPITAL SANTA HELENA
Período: Jun/2022
Procedimento AIH aprovadas Valor total Dias permanência Óbitos Taxa mortalidade
Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)

Notas:
Situação da base de dados nacional em 29/04/2016.
Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
0409060038 EXCISAO TIPO 3 DO COLO UTERINO 1 566,00 - - -
0409060046 CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO 2 497,96 - - -
0409060070 ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU) 1 142,84 1 - -
0409060119 HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL) 5 4.796,51 10 - -
0409060135 HISTERECTOMIA TOTAL 4 3.167,20 7 - -
0409060186 LAQUEADURA TUBARIA 7 2.944,06 7 - -
0409060216 OOFORECTOMIA / OOFOROPLASTIA 1 550,64 2 - -
0409060232 SALPINGECTOMIA UNI / BILATERAL 1 613,82 3 - -
0409070050 COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR 2 960,86 4 - -
0410010014 DRENAGEM DE ABSCESSO DE MAMA 2 571,84 15 - -
0410010111 SETORECTOMIA / QUADRANTECTOMIA 1 313,44 1 - -
0411010018 DESCOLAMENTO MANUAL DE PLACENTA 5 995,75 9 - -
0411010026 OPERACAO CESARIANA EM GESTACAO DE ALTO RISCO 48 63.448,09 157 - -
0411010034 OPERACAO CESARIANA 129 104.228,46 329 - -
0411010042 OPERACAO CESARIANA COM LAQUEADURA TUBARIA 11 12.623,47 28 - -
0411020013 CURETAGEM POS-ABORTAMENTO / PUERPERAL 86 25.259,92 130 - -
0411020048 TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA 3 1.707,49 7 - -
0415010012 TRATAMENTO C/ CIRURGIAS MULTIPLAS 14 51.828,90 68 2 14,29

Legenda:
- - Dado numérico igual a 0 não resultante de arredondamento.
0; 0,0 - Dado numérico igual a 0 resultante de arredondamento de um dado originalmente positivo.


COPIA COMO .CSV
COPIA PARA TABWIN
